,user,tweet,location,description,friends_count,followers_count,statuses_count,created_at,retweet_count,hashtags,disorder,Unnamed: 0
82,doinggoodlah,“deep inside im suffering with anxiety and crying every night”,Ganu,,237,269,50751,2016-02-05 03:50:30,0,[],anxiety,
83,icyypricey,Was going down the pits of anxiety earlier today and i told myself this and guys i felt like a weight has been lift… https://t.co/9SKGPOmuIV,Nairobi,🇰🇪,465,203,3828,2018-09-28 14:46:40,0,[],anxiety,
84,kerubo_rita,"Need more clothes!! 
*Screams in anxiety* 😭😩","Nairobi, Kenya",I post nice pictures on my instagram❤️ https://t.co/GRNuBpeD0V,214,413,4486,2019-12-19 03:43:19,1,[],anxiety,
85,ItsMoran_,"When you're saving up for something, you keep checking on it daily and the anxiety is unbearable.","Nairobi, Kenya","Digital Marketer||Social Media Influencer||BookTuber|| BSCIT Student Jkuat Nairobi CBD||If you have a book you want me to review, please DM",7041,16544,88318,2012-08-15 12:23:54,1,[],anxiety,
86,ogayobenson,"Why strength training is good for you

✅Burns calories while doing it and after
✅Makes you stronger
✅More defined a… https://t.co/otcaI9j2ME","Nairobi, Kenya","💥I help people lose fat
⚡Build Muscle
👍And get Stronger

#fitnesscoach #personaltrainer",185,150,191,2014-05-25 21:26:48,0,[],anxiety,
87,MOH_Kenya,An advertisement of such services is misleading to the public &amp; creates unnecessary anxiety among people who are al… https://t.co/BN8xCSVHPj,"Nairobi, Kenya","Working towards building a healthy, productive and globally competitive nation.",668,288749,12991,2016-02-02 08:18:22,28,[],anxiety,
88,Kibiri73984342,"@mqhlay Have you ever considered use of anxiety and depression medication. You rant here and in your rag, and one c… https://t.co/m4zMEbHYN8","Kiambu, Kenya",Doesn't suffer fools gladly,787,36,2772,2020-07-05 19:02:14,0,[],anxiety,
89,yvonnebuluma,@samraboricua13 I can't  deal with this kind if anxiety  sahi wuueee,Nairobi Kenya,"Go getter..
Optimist..
Mysterious..
Always myself...
Guided by FAITH, HOPE & LOVE...
#AFCLeopards...
#Manchester Utd...
#BRAZIL ...
#RUGBY...
I AM ENOUGH",9864,14071,110147,2012-09-21 11:01:26,0,[],anxiety,
90,AmrefUniversity,"#COVID19 affects individuals and causes societal disruption, stress and anxiety.  For more insights on its effect o… https://t.co/h5wF4dr9wS","Nairobi, Kenya",Developing Healthcare Leaders and Practitioners Who Inspire Lasting Health Change In Africa.,453,1697,1097,2018-02-13 07:05:09,5,"[{'text': 'COVID19', 'indices': [0, 8]}]",anxiety,
91,sharoneema,specifically re:climate anxiety https://t.co/1Dcz6GeImK https://t.co/WOMcnXrvxh,"Nairobi, Kenia",,572,350,8449,2013-08-30 13:01:39,0,[],anxiety,
92,marcusolang,Even the most inane of happenings can have huge impacts on the trajectories of our lives. This is a thought that ha… https://t.co/3rNMcSHu7g,"Nairobi, Kenya","Photographer & bender of light at @stillsbymarcus.
Consulting writer & threader of stories.",4463,33387,101669,2009-03-27 07:34:26,1,[],anxiety,
93,kiruti,Slack notification is up there with ringtones as top anxiety triggers https://t.co/VIdeDC5X9n,Nairobi ,polymath,963,8835,358717,2009-04-24 08:00:19,1,[],anxiety,
94,TheKimutai,Slack notification sound gives me anxiety,Rongai,The common enemy is poverty,3684,10493,221143,2010-11-12 17:13:11,0,[],anxiety,
95,Wincie_,"But this shit is giving me anxiety on who is going to win..

I want to Google every battle 🙄🙄🙄",Nairobi,"#StreetFamiliesMatter  @Voices4theStrt

Director: Black Rose Consultancy
📧 mercy.waweru@blackrose.co.ke

  📧mercy@voicesforthestreets.co.ke",1795,7197,115713,2012-11-02 15:13:37,0,[],anxiety,
96,njerimunditozz,@_Keffa @QueenGathoni Watu wa anxiety na nightmares 😭😭,"Nairobi,Kenya",Reserved.. ||Open-minded..||Teamscorpio .....||Introvert...||CFC,1070,1913,45048,2012-06-29 12:41:42,0,[],anxiety,
97,RavicNijbroek,"This increases my anxiety and I don't even live in the US right now. #BLM 
https://t.co/upgqWtzkKh","Nairobi, Kenya","Practicing political ecology at intersection of tropical food systems, conservation and social justice. Ex IARC scientist. Surinamer in Kenia.",609,189,249,2011-11-04 14:01:22,0,"[{'text': 'BLM', 'indices': [69, 73]}]",anxiety,
98,samsonmzera,"@CaptainOchenge You're single handedly giving middle class kenyans  PTSD, CPTSD, OCD, anxiety in one post. Love to see it 😂.","Nairobi, Kenya",Amor fati || Financial Economist,952,1030,1524,2016-08-25 05:45:42,0,[],anxiety,
99,AokoQueenbee,"I continued to express, label, and store milk. I started leaving the baby for a few hours a day so that we both lea… https://t.co/zwGY5ZHtv9","Nairobi, Kenya","I am a self driven passionate Nutrition Expert, commited to making a lasting difference in the lives of women and children through innovative interventions 😊",343,149,501,2017-08-12 14:44:04,0,[],anxiety,
100,KombeMartha,"""Hit by boredom and anxiety, my phone and television became my only companions. Watching frequent presidential addr… https://t.co/r5BqDBSTyE","Nairobi,kenya",Former President @NairobiYAC(2018-2021) | SRHR Advocate| Former Presenter at Skyrish radio1| Advocate @KETCA254| Works @StraightTalkKe,8567,9088,48608,2013-11-29 19:57:43,2,[],anxiety,
101,KombeMartha,"""I had experienced fear and anxiety from social media and different changes that were happening around me. Thanks t… https://t.co/IonQB3wfRB","Nairobi,kenya",Former President @NairobiYAC(2018-2021) | SRHR Advocate| Former Presenter at Skyrish radio1| Advocate @KETCA254| Works @StraightTalkKe,8567,9088,48608,2013-11-29 19:57:43,3,[],anxiety,
102,kianoroyal,"""We need to overcome fear and anxiety..adapt to the new and different changes happening. Take one step at a time an… https://t.co/hJ2xod6ERN","Nairobi, Kenya",,10618,11313,40927,2015-09-01 05:51:41,12,[],anxiety,
103,tiarawambo,"#MyCOVID19Story
@stellah_kaviti 
@Zamara_fdn 
@FionaEmali 
Anxiety is also another monster that people have been de… https://t.co/TFUIdhImGK","Nairobi, Kenya","feminist
Hrd
mother",1279,1114,10216,2015-12-05 08:17:41,10,"[{'text': 'MyCOVID19Story', 'indices': [0, 15]}]",anxiety,
104,Nsambyaa,"I swear, going/being in town just gives me so much anxiety 
Like I have to psychologically prepare myself before running an errand there 😭","Nairobi, Kenya",Sugar 😍 spice✨ and everything nice 🥰💖,57,212,5528,2016-12-04 05:53:07,0,[],anxiety,
105,loveablekathia,"@PatriciaHumura shares  
#MyCOVID19Story and mentioned that she experienced fear and anxiety from social media and… https://t.co/fqmYd9NLYG","Nairobi, Kenya","Communication,Social Media account manager and influencer, digital marketing, Radio and Show Host, Professional Actor,Activist.",811,1074,27001,2013-07-12 19:54:44,8,"[{'text': 'MyCOVID19Story', 'indices': [25, 40]}]",anxiety,
106,Kenyan_Report,Anxiety Rocks DP Ruto's Tangatanga Camp As More Leaders Reportedly Plans a Mass Exit https://t.co/0eBz0sa8aB,"Nairobi, Kenya","A Kenyan News website delivering Political, Lifestyle, Business, Breaking News, Current affairs and more from around the globe.",309,112436,59290,2012-05-24 05:23:15,1,[],anxiety,
107,MrJeffSouthC,Instead of the anxiety of hanging clothes like this let us clean and deliver it to you 😉😃 https://t.co/Rp2bgsKhp3,"NextGen Mall, South C","Welcome to the Official Twitter Handle of Mr Jeff South C , where we offer premium laundry services at an affordable price. 0796259830 ⬇️",68,76,173,2020-11-10 10:42:19,3,[],anxiety,
108,6ixpapy,Deadlines anxiety is real,"Nairobi, Kenya",This is my first year being Rich.,310,337,5988,2017-06-26 17:47:46,0,[],anxiety,
109,Cryptonait,Why is this picture giving me such anxiety? https://t.co/eANv7Lqjiq,"Nairobi, Kenya","Queen | Mother | GirlTalk Coordinator | Writer | Salesperson | Becoming #NastyWomxn #QueerIsRising 
and Your @careconciergeke  💕🖤💜 TIA",2052,1435,70686,2011-06-14 06:22:50,1,[],anxiety,
110,MeTAKenya2018,"According to @WHO , without scaled-up treatment, 12 billion working days will be lost to depression and anxiety dis… https://t.co/UOzN0kzp0Q","Nairobi, Kenya","Multi-stakeholder evidence-based advocacy platform on SRH/Maternal, Newborn, Child and Adolescents health. Women Rights and Gender Equality",387,1104,1492,2018-03-08 10:38:40,9,[],anxiety,
111,hilaal_hilowle,Relaxing sleep music and watch this video without anxiety https://t.co/o9FTmnBb6Q,Kenya,Here you will find relaxing music without stress and video enjoy this video on my youtube channel https://t.co/FiTkQZr2B0,61,15,16,2021-07-14 22:52:04,0,[],anxiety,
112,RoberttaBobbie,And that’s on my ✨anxiety ✨ https://t.co/4ffqkukMVT,"Nairobi, Kenya","Relationship/ Erotic blogger 🌸, TV Show Host 📺, SHIKA_VIBE Brand Ambassador , future Author 📖 , Podcaster 📻, motivational and d*rty in equal measure.",533,32063,68069,2015-05-16 03:59:40,0,[],anxiety,
113,ddyehill,"Most of yall here , are on crack. Small small social media anxiety and boom 
You are panicking","Nairobi, Kenya","Dad. Brother. Friend.
IT Consultant. Accountant . Freelancer .",3540,3685,19594,2009-09-24 04:35:40,0,[],anxiety,
114,nderitssss,"@phatBunda Those depressive episodes are the worst!! 
And the anxiety!!","Nairobi, Kenya",Lightning in a bottle,427,758,19679,2018-05-19 20:55:12,0,[],anxiety,
115,Loiswangari5,@HistoryKE @Ngartia This street just gives one some sort of anxiety thats unexplainable,"Nairobi, Kenya","🇰🇪
Virgo ♍
Pharmacist",1030,1305,24339,2017-02-25 21:22:15,0,[],anxiety,
116,nderitssss,"Fourth, I got quite moody cause of all the hormonal flactuations. In some, there's also anxiety, depression and mor… https://t.co/EwIjLEW2HO","Nairobi, Kenya",Lightning in a bottle,427,758,19679,2018-05-19 20:55:12,0,[],anxiety,
117,pizzahmwitu,I know it’s hard to sleep when you can’t find peace. The depression is deep. The anxiety is strong. The emptiness i… https://t.co/EhvhgLLYr1,"Nairobi, Kenya ",Journalist || Digital Communication Strategist || Mental Health Champion|| Content Creator || Email: wabwire@look-up.tv,32941,53895,30105,2016-05-11 20:28:01,29,[],anxiety,
118,Wairimuwraps,@AquSub I understand. We're collectively experiencing high levels of anxiety.,"Nairobi,kenya",Welcome to my tribe. I write lived experiences about Mental Health and Trauma Healing ✨Feminist Witch✨ Host for @twitterspaces💜,3153,8708,91789,2012-11-09 21:18:55,0,[],anxiety,
119,JayFreaKay,"@EmilyKazungu I left FPL last year and my life has been so good

That thing was too anxiety inducing 🤣🤣","Nairobi, Kenya",ganbare ganbare senpai,717,4853,135551,2009-04-30 11:10:30,0,[],anxiety,
120,SokoAnalyst,"Dear Entrepreneur, 10 Ways To Cope With Anxiety And Be Successful https://t.co/IS4O3uKbcq #SokoNews",Nairobi.,Market Analysis. Market Research. Investment Overviews. Legal Research & Drafting. Digital Media Trend Analysis & Campaigns and Dark Innuendos. I come as a TEAM,5059,243896,343339,2009-11-05 20:43:39,0,"[{'text': 'SokoNews', 'indices': [90, 99]}]",anxiety,
121,TraceyIva,"Dear Entrepreneur, 10 Ways To Cope With Anxiety And Be Successful

Anxiety is a mixture of uneasy feelings, includi… https://t.co/EiusP19rvt","Nairobi, Kenya",Social Media Specialist//Writer//Content Creator//Journalist/Business is my DNA//💃is my passion//Follow me for a follow back!,15218,16159,53244,2015-10-26 12:50:36,0,[],anxiety,
122,ninikk44,But learning to navigate a work and life balance is hard. And then when you have anxiety you always wonder should I… https://t.co/99VNJ1DLHF,"Nairobi, Kenya",,490,99,16102,2011-04-30 14:14:13,0,[],anxiety,
123,wa_mwaki,"just a band, mnado? because now my anxiety won't let me sleep https://t.co/qCYSJtCKAy","Nairobi, Kenya","babe, umeiva 💖",792,1880,12313,2019-09-20 10:27:42,2,[],anxiety,
124,SenayGebrehiwe,All the fears and anxiety of Tigrayans living under the #ETH state have sadly come to fruition as the Govt announce… https://t.co/1D8Z0qKgOS,"Nairobi, Kenya",* Stop Genocide tgray tribe #,966,161,1942,2021-03-26 23:49:30,0,"[{'text': 'ETH', 'indices': [56, 60]}]",anxiety,
125,echenze,Mortgage? Mimi hata kuchukua kitu on loan or HP terms huwa nimeogopa. What if kesho niamke sina hela and they come… https://t.co/O5m1dowjBt,"Nairobi, Kenya","Mouse potato. All things Android @androidKE. Zombie by day, green robot at night. Facts are stubborn, just like I am. I hate it when dogs talk like wolves.",1613,7160,300300,2010-06-08 13:19:43,28,[],anxiety,
126,Laikipia_1,@KiamaKaara @GBenjah  it seems @NdirituMuriithi is generating a lot of interest from all over. The conversation on… https://t.co/TNuFX07A9K,Laikipia,"Audacious,seasoned political observer,thinker,enterprenuer,father,under 35,Laikipian

Loves a good laugh and #sarcasm too",1947,3722,6266,2016-08-25 22:03:31,0,[],anxiety,
127,MissMuthonie,"This sounds like planning, not anxiety? https://t.co/6v83DVi6JH",Nairobi,,491,790,21495,2010-12-20 12:49:23,0,[],anxiety,
128,njerikahare,"Lack of sleep might be equal cardiovascular disease, Stroke, Hypertension, Diabetes,  Depression and anxiety among… https://t.co/4iOBHloe8b","Nairobi, Kenya","Ancora imparo|  People Stories| Architecture| Music|
DrumDiva, 
@ProfilesIntlEA",591,806,7667,2010-11-14 20:19:22,1,[],anxiety,
129,enthusticp,How can one deal with the feeling of constant fear and anxiety?,"Nairobi, Kenya",Enthusiastic,187,211,105,2021-03-27 08:44:38,0,[],anxiety,
130,NaomiKiemo,"@Kurlycheeks Our small home was always full of relatives looking for jobs, meds etc. There was always someone. My h… https://t.co/PFoabzty68","Nairobi, Kenya","Mom, therapist, consultant...

Smile. Strive to be happy 🙂",113,276,544,2017-05-26 10:38:22,0,[],anxiety,
131,ay00____,Shout out to everybody with social anxiety i kinda feel sorry for you,nairobi,You wish.,578,986,18248,2011-10-21 08:04:31,0,[],anxiety,
132,smutoro,Anxiety in the air as company hired for cheap gas plan folds - @PeopleDailyKe https://t.co/g06nSfJnci,"Nairobi, Kenya","SG, @Cofek_Africa| 1st Chair, @Kecopac_ke| MT, @ElimikaTrust| Ex-Chair, Taskforce on Values & Principles of Public Service| Chair @StopCrimeKenya| Views my own!",16668,40404,49921,2018-08-01 15:21:17,0,[],anxiety,
133,W_Asherah,"@jennyfurhh 😂 😂 😂
Ever taken an anxiety pill, gotten some ear plugs to reduce noise (Flare Audio Calmer works for m… https://t.co/xO5XX3qz7g","Nairobi, Kenya",Electrical Engineer. Renewable Energy. Africa Energy Access. Autistic. ADHDer. Feminist. Made peace with uncertainty. I dislike absolutes. Views are mine.,458,6075,26877,2010-09-21 08:58:34,0,[],anxiety,
134,W_Asherah,For those who don't know me irl - I'm the most chatty human being you have ever met. Imagine finding out that that… https://t.co/2gTVl9TUI9,"Nairobi, Kenya",Electrical Engineer. Renewable Energy. Africa Energy Access. Autistic. ADHDer. Feminist. Made peace with uncertainty. I dislike absolutes. Views are mine.,458,6075,26877,2010-09-21 08:58:34,0,[],anxiety,
135,one2oneKE,"Breathing techniques help in dealing with anxiety.
Check out our website and know more about this topic… https://t.co/XG5N40spsr","Nairobi, Kenya","One2One is designed to respond to SRH, GBV, Mental health & HIV Issues for Adolescent and Youth. Call/Text our HOTLINE for FREE on 1190 from 8am to 10pm",3367,6402,31243,2010-07-18 10:46:03,3,[],anxiety,
136,mougendi,@laureezyF Wau... I hope anxiety lets up soon.,"Nairobi, Kenya",Major Nerd | Bookish | Africa PM @meedan | Rotarian | Enthusiasm enthusiast | Keeper of @KenyanLongreads | Fact-checking | I know a little about a lot of things,3806,9069,185986,2009-04-10 18:13:16,0,[],anxiety,
137,wairimukendungu,I was great at test-taking in primary school which usually made me feel like a fraud thus anxiety over every single… https://t.co/pwfs0RgnLB,"Nairobi, Kenya","Psychoeducation made simple 📗 |

I make empathetic relatable science-based content on mental illness and its management 💚 |

#suicideisnotadirtyword",20,9,153,2021-07-28 11:35:30,0,[],anxiety,
138,Shirley_Sein,@Nefertittie_ Pole. Alafu sasa upate someone who is taking their time you’d feel like slapping them. I hate the anxiety,"Nairobi, Kenya","Content! Kenyan breed| Project Manager 📚 | 70’s, 80's & 90's music lover| Luke 1:37 RIP Dad 24/05/2015",1004,7274,232613,2011-10-17 12:37:09,0,[],anxiety,
139,princekyale,"True and Authentic Bible Faith has no Room for Pity Party,Worry or Anxiety …because it is the Faith of God !","Nairobi,Kenya.",Kingdom Change Agent.Royalty in Grand Style.Imaging God in my Generation as i Serve His Purposes.,203,1423,10905,2012-07-17 08:13:05,2,[],anxiety,
140,ViungoKENYA,"The stigmas, and sometimes the petals, are also used to make medicine. People use saffron most commonly for depress… https://t.co/cyhi80aGQn","Nairobi, Kenya","We aim at providing high quality,healthy and affordable spices to enhance your kitchen experience.",107,81,97,2021-04-19 10:47:15,0,[],anxiety,
141,kui_sal,Anxiety has me feeling all kinds of sick. Send help. 😟,"Nairobi, Kenya",My commitment to weirdness is astounding.,557,285,4732,2011-12-02 10:23:34,0,[],anxiety,
142,__sammich__,"@Note_OKay Thank you &amp; you are welcome. If you have anxiety, try it osteocare (calcium &amp; magnesium) it helps with a… https://t.co/Pa38GrnvYn","Nairobi, Kenya","Protect your heart, your uterus and your bank account. her/she. ☺️💛☺️",371,8376,30814,2018-07-03 09:34:12,0,[],anxiety,
